,wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh
322,277.0,1887.0,5663.0,2554.0,8441.0,24987.0,7301.5,0.0,0.0,0.0,0.0,2106.0,3282.0,277.0,1887.0,5663.0,2554.0,6335.0,21705.0,292745.0,228394.0,218267.0,263590.0,245159.0,237784.0,247656.49999999997,27347.0,22716.0,28601.0,39187.0,27889.0,43395.0,161607.0,131878.0,123747.0,137451.0,138151.0,117228.0,103791.0,73800.0,65919.0,86952.0,79119.0,77161.0,28590.0,25674.0,24049.0,29529.0,20803.0,29938.0,26430.499999999996,18883.0,18975.0,17671.0,22279.0,15705.0,19254.0,7959.0,5943.0,5651.0,6113.0,4728.0,8100.0,1748.0,756.0,727.0,1137.0,370.0,2584.0,296536.0,268252.0,274643.0,286528.0,281744.0,282371.0,258630.0,278386.28571428574,129070.0,115112.0,120469.0,122775.0,118071.0,114864.0,104748.0,111340.0,104136.0,104904.0,113699.0,110609.0,114296.0,107008.0,56126.0,49004.0,49270.0,50054.0,53064.0,53211.0,46874.0,0.8071999999999999,0.5766,0.9950000000000001,0.891,0.9469999999999998,1.1594,1.1632,0.7929333333333334,0.137,2.033,0.649,0.063,1.154,0.8071999999999999,0.165,2.338,1.121,0.11899999999999998,1.232,0.9950000000000001,0.096,0.319,1.008,1.344,0.11600000000000002,0.5766,0.719,0.9870000000000001,1.4129999999999998,0.561,0.775,0.891,0.398,0.552,1.401,1.148,1.236,0.9469999999999998,1.042,0.9039999999999999,0.954,0.7060000000000001,2.191,1.1594,0.155,2.517,0.9820000000000001,0.5049999999999999,1.657,1.1632,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,591.05,849.65,686.7200000000001,1164.8300000000002,978.8299999999999,25.16,2006.91,591.05,833.6800000000001,686.7200000000001,1164.8300000000002,978.8299999999999,25.16,2006.91,591.05,849.2399999999999,686.7200000000001,1164.8300000000002,978.8299999999999,25.16,2006.91
323,217.0,3060.0,955.0,4964.0,4911.0,10922.0,4171.5,0.0,0.0,0.0,0.0,386.0,2194.0,217.0,3060.0,955.0,4964.0,4525.0,8728.0,344858.0,204436.0,338966.0,261291.0,268180.0,294541.0,285378.6666666666,33449.0,20217.0,37092.0,37083.0,30739.0,45942.0,186423.0,108118.0,184023.0,139421.0,148903.0,159872.0,124986.0,76101.0,117851.0,84787.0,88538.0,88727.0,28896.0,26319.0,24829.0,27599.0,21987.0,30312.0,26656.999999999996,19595.0,19758.0,18573.0,20980.0,17084.0,20052.0,7765.0,5891.0,5647.0,5732.0,4542.0,7890.0,1536.0,670.0,609.0,887.0,361.0,2370.0,311294.0,269476.0,313215.0,296138.0,296435.0,298885.0,249190.0,290661.85714285716,135498.0,113100.0,141352.0,129140.0,127010.0,124528.0,98443.0,116768.0,105236.0,118355.0,115250.0,114643.0,119937.0,103414.0,59028.0,51140.0,53508.0,51748.0,54782.0,54420.0,47333.0,1.1046,0.5448000000000001,0.688,0.9308,0.8399999999999999,0.7264,1.0535999999999999,0.7791333333333333,0.039,1.617,1.632,0.41200000000000003,1.823,1.1046,0.08,0.44600000000000006,0.634,0.21899999999999997,2.061,0.688,0.22699999999999998,0.152,1.562,0.405,0.37800000000000006,0.5448000000000001,0.38799999999999996,0.357,1.778,0.214,1.9169999999999998,0.9308,0.263,0.135,1.7469999999999999,0.812,1.2429999999999999,0.8399999999999999,1.323,0.46799999999999997,0.749,0.849,0.24300000000000002,0.7264,0.167,0.495,0.5760000000000001,1.8039999999999998,2.226,1.0535999999999999,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,654.5500000000001,859.5200000000001,796.6700000000001,1143.61,1058.1200000000001,37.27,2130.6799999999994,636.8100000000001,805.1800000000001,796.6700000000001,1143.61,1058.1200000000001,37.27,2130.6799999999994,636.8100000000001,859.1800000000001,796.6700000000001,1143.61,1058.1200000000001,37.27,2130.6799999999994
324,308.0,1116.0,4179.0,7857.0,10630.0,27300.0,8564.999999999998,0.0,0.0,0.0,0.0,1780.0,3350.0,308.0,1116.0,4179.0,7857.0,8850.0,23950.0,314613.0,276162.0,364850.0,289027.0,259713.0,227888.0,288708.8333333333,31466.0,26726.0,39649.0,37050.0,30444.0,38466.0,170682.0,154948.0,197253.0,154660.0,142070.0,122524.0,112465.0,94488.0,127948.0,97317.0,87199.0,66898.0,29448.0,24849.0,26332.0,26389.0,24830.0,31489.0,27222.833333333332,20846.0,18152.0,20169.0,20132.0,19593.0,20825.0,7293.0,6178.0,5620.0,5573.0,4855.0,8194.0,1309.0,519.0,543.0,684.0,382.0,2470.0,304497.0,285601.0,322371.0,296734.0,286105.0,267320.0,263357.0,289426.4285714286,131070.0,122985.0,145866.0,127938.0,122483.0,108939.0,104944.0,114982.0,110339.0,120585.0,116859.0,111446.0,107602.0,106424.0,58445.0,52277.0,55920.0,51937.0,52176.0,50779.0,51989.0,0.6569999999999999,0.8144,0.3586,0.5766,0.6904,0.774,0.354,0.61,0.5930000000000001,2.01,0.502,0.056,0.124,0.6569999999999999,0.307,0.48200000000000004,0.448,0.214,0.34199999999999997,0.3586,0.161,1.572,1.7040000000000004,0.555,0.08000000000000002,0.8144,0.734,0.405,1.389,0.236,0.11900000000000001,0.5766,0.222,0.161,2.169,0.791,0.10900000000000001,0.6904,0.326,0.13999999999999999,0.95,0.6100000000000001,1.844,0.774,0.171,0.226,0.6839999999999999,0.626,0.063,0.354,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,597.1699999999998,893.44,804.47,1208.9299999999998,996.5100000000001,24.970000000000002,2230.4999999999995,596.5499999999998,879.44,804.47,1208.9299999999998,996.5100000000001,24.970000000000002,2230.4999999999995,596.5499999999998,893.44,791.5000000000002,1208.9299999999998,996.5100000000001,24.970000000000002,2230.4999999999995
325,398.0,3581.0,11235.0,1884.0,13290.0,27660.0,9674.666666666666,0.0,0.0,0.0,0.0,1578.0,3622.0,398.0,3581.0,11235.0,1884.0,11712.0,24038.0,297018.0,272072.0,321480.0,352910.0,232838.0,227343.0,283943.5,30491.0,25681.0,36998.0,41326.0,26600.0,35918.0,159643.0,157744.0,177215.0,195668.0,140510.0,124097.0,106884.0,88647.0,107267.0,115916.0,65728.0,67328.0,29165.0,24004.0,26321.0,25431.0,24952.0,30689.0,26760.333333333332,20435.0,17240.0,20199.0,19417.0,19437.0,20541.0,7429.0,6295.0,5620.0,5339.0,5136.0,7867.0,1301.0,469.0,502.0,675.0,379.0,2281.0,307320.0,276802.0,331099.0,307838.0,273276.0,261431.0,292121.0,292841.0,130878.0,121187.0,151024.0,134191.0,115326.0,107288.0,122241.0,117295.0,105889.0,123598.0,120150.0,108507.0,106720.0,117128.0,59147.0,49726.0,56477.0,53497.0,49443.0,47423.0,52752.0,0.4805999999999999,0.393,0.33060000000000006,0.6704,0.9176,0.5780000000000001,0.6174,0.4014,0.046,0.08,2.006,0.066,0.20500000000000002,0.4805999999999999,0.35000000000000003,0.019000000000000003,0.7280000000000001,0.045000000000000005,0.511,0.33060000000000006,0.037000000000000005,0.049999999999999996,1.25,0.493,0.135,0.393,0.601,0.11800000000000001,0.8999999999999999,0.926,0.8070000000000002,0.6704,0.878,0.348,0.982,1.642,0.738,0.9176,0.104,0.127,0.21300000000000002,0.35700000000000004,2.089,0.5780000000000001,0.759,0.12400000000000001,0.88,0.24699999999999997,1.077,0.6174,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,585.73,875.7999999999998,741.03,1252.3999999999999,969.1600000000001,27.729999999999997,2959.4300000000003,583.14,864.6799999999998,741.03,1252.3999999999999,969.1600000000001,27.729999999999997,2959.4300000000003,583.14,875.7999999999998,741.03,1242.27,969.1600000000001,27.729999999999997,2959.4300000000003
326,576.0,2359.0,10037.0,1237.0,13064.0,19688.0,7826.833333333333,0.0,0.0,0.0,0.0,703.0,2548.0,576.0,2359.0,10037.0,1237.0,12361.0,17140.0,359486.0,280126.0,240621.0,364347.0,161303.0,283813.0,281616.0,34573.0,25721.0,27150.0,41010.0,25105.0,41346.0,196753.0,165092.0,142865.0,201149.0,88107.0,162491.0,128160.0,89313.0,70606.0,122188.0,48091.0,79976.0,29706.0,24694.0,25795.0,25059.0,25309.0,30552.0,26852.499999999993,21318.0,17625.0,19166.0,19232.0,20162.0,19895.0,7315.0,6349.0,5822.0,5184.0,4831.0,8519.0,1073.0,720.0,807.0,643.0,316.0,2138.0,329040.0,263480.0,287706.0,318897.0,259340.0,284381.0,283529.0,289481.85714285716,143077.0,113627.0,126521.0,143041.0,107910.0,117480.0,121602.0,125482.0,101711.0,110508.0,121541.0,103095.0,113897.0,111201.0,60481.0,48142.0,50677.0,54315.0,48335.0,53004.0,50726.0,0.6424,0.20020000000000002,0.3884,0.8364,0.9978000000000001,0.8054,0.5754,0.41033333333333327,0.127,0.02,2.02,0.035,1.01,0.6424,0.622,0.08600000000000001,0.393,0.067,0.774,0.3884,0.238,0.056,0.24400000000000002,0.397,0.066,0.20020000000000002,1.053,0.7949999999999999,0.799,0.28800000000000003,1.247,0.8364,0.9549999999999998,0.669,1.674,0.983,0.7080000000000001,0.9978000000000001,1.953,0.642,0.859,0.16,0.41300000000000003,0.8054,0.6530000000000001,0.39,0.6409999999999999,0.159,1.034,0.5754,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,915.57,877.3,690.69,1250.2600000000002,917.5199999999998,47.81000000000001,2644.01,846.23,871.4100000000001,690.69,1250.2600000000002,917.5199999999998,47.81000000000001,2644.01,846.23,871.77,690.69,1231.7700000000002,938.1099999999998,47.81000000000001,2644.01
327,622.0,1704.0,6272.0,1641.0,14233.0,19501.0,7328.833333333333,0.0,0.0,0.0,0.0,429.0,2174.0,622.0,1704.0,6272.0,1641.0,13804.0,17327.0,310798.0,291622.0,299003.0,321625.0,189466.0,285663.0,283029.5,31086.0,28303.0,34714.0,39488.0,28439.0,40105.0,167145.0,171160.0,172839.0,175506.0,104281.0,169996.0,112567.0,92159.0,91450.0,106631.0,56746.0,75562.0,27631.0,26551.0,27100.0,23731.0,25835.0,31583.0,27071.833333333336,19423.0,17890.0,19766.0,18438.0,20633.0,19473.0,7436.0,7948.0,6381.0,4748.0,4879.0,10028.0,772.0,713.0,953.0,545.0,323.0,2082.0,310961.0,282277.0,287004.0,302631.0,260025.0,276460.0,273264.0,284660.28571428574,135021.0,124110.0,124479.0,132750.0,109116.0,114498.0,113260.0,117736.0,108101.0,111064.0,116555.0,103189.0,112198.0,109512.0,58204.0,50066.0,51461.0,53326.0,47720.0,49764.0,50492.0,0.44980000000000003,0.36560000000000004,0.5193999999999999,0.8914,0.9193999999999999,1.1780000000000002,0.6540000000000001,0.44493333333333335,0.162,0.17700000000000002,1.739,0.094,0.07700000000000001,0.44980000000000003,0.223,0.441,1.674,0.09899999999999999,0.16000000000000003,0.5193999999999999,0.013999999999999999,0.061000000000000006,1.5530000000000002,0.058,0.14200000000000002,0.36560000000000004,2.665,0.573,0.729,0.24,0.25,0.8914,2.832,0.517,0.606,0.312,0.33,0.9193999999999999,2.419,1.105,1.449,0.272,0.6449999999999999,1.1780000000000002,1.534,0.717,0.6910000000000001,0.276,0.052000000000000005,0.6540000000000001,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,609.2400000000001,863.2700000000001,749.8000000000001,1175.1399999999999,943.54,62.599999999999994,2604.47,609.2400000000001,862.44,749.8000000000001,1175.1399999999999,943.54,62.599999999999994,2604.47,609.2400000000001,863.2700000000001,749.8000000000001,1175.1399999999999,961.7999999999998,62.599999999999994,2604.47
328,1024.0,2685.0,6555.0,1495.0,10903.0,15737.0,6399.833333333334,0.0,0.0,0.0,0.0,139.0,2820.0,1024.0,2685.0,6555.0,1495.0,10764.0,12917.0,342479.0,291406.0,295996.0,325748.0,285736.0,283268.0,304105.5,34557.0,27080.0,36778.0,36776.0,33584.0,40743.0,184745.0,170348.0,171488.0,177586.0,164857.0,167073.0,123177.0,93978.0,87730.0,111386.0,87295.0,75452.0,28753.0,27065.0,26992.0,23420.0,25401.0,32039.0,27278.333333333336,20497.0,18048.0,19787.0,18214.0,19966.0,19279.0,7279.0,7962.0,6400.0,4653.0,5094.0,10647.0,977.0,1055.0,805.0,553.0,341.0,2113.0,305998.0,272504.0,281631.0,297947.0,284229.0,267599.0,290073.0,285711.5714285714,131511.0,122147.0,120778.0,127497.0,122526.0,108234.0,119919.0,116533.0,103815.0,110142.0,116860.0,111639.0,109650.0,116576.0,57954.0,46542.0,50711.0,53590.0,50064.0,49715.0,53578.0,0.35240000000000005,0.39780000000000004,0.4742,0.586,1.1554000000000002,1.214,0.7404,0.4081333333333334,0.038000000000000006,0.07600000000000001,1.5290000000000001,0.079,0.039999999999999994,0.35240000000000005,0.466,0.17300000000000001,1.5469999999999997,0.029,0.156,0.4742,0.006,0.069,1.629,0.16300000000000003,0.122,0.39780000000000004,0.336,0.9750000000000001,0.695,0.11800000000000001,0.8059999999999999,0.586,1.7120000000000002,1.3749999999999998,0.632,0.318,1.7400000000000002,1.1554000000000002,2.7489999999999997,0.834,0.518,0.43400000000000005,1.535,1.214,1.971,0.578,0.8430000000000001,0.08,0.22999999999999998,0.7404,33.9,55.9,45.900000000000006,57.3,3.7,6.0,4.8,6.0,19.4,33.4,27.3,33.9,10.8,16.5,13.8,17.4,736.77,869.9900000000002,730.5200000000001,1185.2000000000003,1021.1600000000002,52.48000000000001,2690.22,736.77,858.06,730.5200000000001,1185.2000000000003,1021.1600000000002,52.48000000000001,2690.22,736.77,860.6500000000001,730.5200000000001,1185.2000000000003,1029.49,52.48000000000001,2690.22
329,848.0,4835.0,4435.0,399.0,8208.0,6577.0,4217.0,0.0,0.0,0.0,0.0,49.0,1611.0,848.0,4835.0,4435.0,399.0,8159.0,4966.0,344012.0,198947.0,226574.0,357425.0,286981.0,313423.0,287893.6666666667,34472.0,24626.0,29401.0,40071.0,33237.0,43340.0,187217.0,110567.0,135203.0,193607.0,167939.0,176807.0,122323.0,63754.0,61970.0,123747.0,85805.0,93276.0,30000.0,26620.0,25954.0,24024.0,25110.0,30444.0,27025.33333333334,21455.0,17292.0,19336.0,18596.0,19671.0,18245.0,7348.0,8006.0,5950.0,4926.0,5067.0,10096.0,1197.0,1322.0,668.0,502.0,372.0,2103.0,310672.0,249035.0,270634.0,326338.0,288217.0,286915.0,308422.0,291461.85714285716,134318.0,106923.0,117113.0,144643.0,124587.0,119523.0,131010.0,116222.0,96996.0,103619.0,124707.0,113059.0,114882.0,121425.0,60132.0,45116.0,49902.0,56988.0,50571.0,52510.0,55987.0,0.8362,0.4248,1.1086000000000003,0.5236000000000001,0.4928,1.008,0.8694,0.7898666666666667,1.103,0.054,1.62,0.07500000000000001,1.329,0.8362,1.2100000000000002,0.20600000000000002,2.2020000000000004,0.036000000000000004,1.889,1.1086000000000003,0.275,0.096,1.141,0.30400000000000005,0.308,0.4248,0.5950000000000001,0.258,0.7819999999999999,0.311,0.672,0.5236000000000001,0.541,0.222,0.446,0.11299999999999999,1.1420000000000001,0.4928,1.5040000000000002,2.117,0.416,0.196,0.807,1.008,0.13299999999999998,0.31300000000000006,1.87,0.097,1.9339999999999997,0.8694,32.099999999999994,55.3,45.2,57.3,3.5,5.8,4.7,6.0,18.4,33.2,27.1,33.9,10.2,16.3,13.4,17.4,797.6399999999999,794.0000000000001,687.9499999999999,1587.8500000000001,1069.8300000000002,96.60999999999999,2791.6600000000008,635.24,784.1699999999998,687.9499999999999,1587.8500000000001,1069.8300000000002,96.60999999999999,2791.6600000000008,635.24,794.0000000000001,687.9499999999999,1210.1500000000003,1073.43,96.60999999999999,2791.6600000000008
330,2146.0,2383.0,3614.0,5485.0,12607.0,1245.0,4580.000000000001,0.0,0.0,0.0,0.0,389.0,19.0,2146.0,2383.0,3614.0,5485.0,12218.0,1226.0,248964.0,210022.0,306533.0,376372.0,255628.0,333144.0,288443.8333333333,24606.0,26621.0,33232.0,42455.0,31605.0,48057.0,130697.0,121833.0,174269.0,197395.0,149830.0,177595.0,93661.0,61568.0,99032.0,136522.0,74193.0,107492.0,30607.0,25636.0,26742.0,24568.0,24424.0,29416.0,26898.83333333333,21219.0,16976.0,20308.0,18897.0,18994.0,16842.0,7487.0,7523.0,5828.0,5180.0,5048.0,10627.0,1901.0,1137.0,606.0,491.0,382.0,1947.0,277943.0,262598.0,302860.0,334684.0,290323.0,313568.0,302208.0,297740.5714285714,115023.0,113971.0,132359.0,149925.0,126203.0,135222.0,126270.0,108021.0,101349.0,117209.0,126968.0,113540.0,123036.0,119982.0,54899.0,47278.0,53292.0,57791.0,50580.0,55310.0,55956.0,0.8824,0.5336000000000001,0.8437999999999999,0.9026,1.0076,0.8316000000000001,1.318,0.7532666666666666,0.8009999999999999,0.565,1.4749999999999999,0.172,1.399,0.8824,2.1009999999999995,0.033,0.774,0.040999999999999995,1.27,0.8437999999999999,1.012,0.065,1.196,0.11800000000000001,0.27699999999999997,0.5336000000000001,2.6140000000000003,0.04100000000000001,1.314,0.17500000000000002,0.369,0.9026,1.8980000000000001,0.167,2.222,0.177,0.5740000000000001,1.0076,0.992,0.535,1.0910000000000002,0.075,1.465,0.8316000000000001,2.372,0.054,1.895,0.105,2.1639999999999997,1.318,32.099999999999994,55.3,45.2,57.3,3.5,5.8,4.7,6.0,18.4,33.2,27.1,33.9,10.2,16.3,13.4,17.4,541.7600000000001,795.5500000000001,779.0800000000002,1533.1100000000001,1010.9599999999999,177.65,3488.2200000000007,541.7600000000001,794.8300000000002,779.0800000000002,1533.1100000000001,1010.9599999999999,177.65,3488.2200000000007,541.7600000000001,795.5500000000001,779.0800000000002,1357.95,1011.5400000000001,177.65,3488.2200000000007
331,2256.0,406.0,2859.0,12157.0,6590.0,11975.0,6040.5,0.0,0.0,0.0,0.0,1453.0,438.0,2256.0,406.0,2859.0,12157.0,5137.0,11537.0,228914.0,302976.0,330056.0,330167.0,249111.0,314052.0,292546.0,21017.0,30355.0,35571.0,39265.0,29440.0,45425.0,113814.0,173222.0,180134.0,177638.0,149105.0,163685.0,94083.0,99399.0,114351.0,113264.0,70566.0,104942.0,30651.0,27147.0,28244.0,24691.0,24306.0,29463.0,27417.0,20364.0,18419.0,21926.0,18977.0,18958.0,17533.0,8099.0,7784.0,5802.0,5250.0,4986.0,10255.0,2188.0,944.0,516.0,464.0,362.0,1675.0,270154.0,303635.0,310316.0,334889.0,297803.0,304046.0,302367.0,303315.71428571426,107841.0,134581.0,139115.0,152566.0,132489.0,132519.0,123930.0,105517.0,116368.0,117759.0,126858.0,112984.0,117306.0,121464.0,56796.0,52686.0,53442.0,55465.0,52330.0,54221.0,56973.0,0.5494,0.6502000000000001,0.568,0.9970000000000001,1.0272000000000001,0.8899999999999999,0.727,0.5892,1.5279999999999998,0.09599999999999999,0.34900000000000003,0.036000000000000004,0.738,0.5494,1.775,0.245,0.255,0.076,0.48899999999999993,0.568,1.183,0.48400000000000004,0.14400000000000002,1.333,0.107,0.6502000000000001,2.74,0.32,1.203,0.104,0.618,0.9970000000000001,3.17,0.521,0.367,0.41800000000000004,0.66,1.0272000000000001,1.4729999999999999,0.363,0.20700000000000002,0.8160000000000001,1.591,0.8899999999999999,2.29,0.19499999999999998,0.745,0.13999999999999999,0.265,0.727,32.099999999999994,55.3,45.2,57.3,3.5,5.8,4.7,6.0,18.4,33.2,27.1,33.9,10.2,16.3,13.4,17.4,496.68999999999994,1001.42,888.0800000000003,1219.2500000000002,980.6699999999998,262.18,4399.72,496.68999999999994,866.9000000000001,888.0800000000003,1218.9200000000003,980.6699999999998,262.18,4399.72,496.68999999999994,867.6600000000001,888.0800000000003,1219.2500000000002,990.27,262.18,4399.72
332,4019.0,2786.0,752.0,11108.0,10551.0,6325.0,5923.5,0.0,0.0,0.0,0.0,2919.0,171.0,4019.0,2786.0,752.0,11108.0,7632.0,6154.0,196106.0,298011.0,359923.0,253212.0,242794.0,312939.0,277164.1666666666,17615.0,30339.0,36968.0,33167.0,27574.0,41685.0,96851.0,167883.0,194534.0,141767.0,151598.0,168819.0,81640.0,99789.0,128421.0,78278.0,63622.0,102435.0,29625.0,27141.0,28606.0,24438.0,24009.0,28504.0,27053.83333333334,19805.0,18866.0,22165.0,18233.0,18863.0,17366.0,7707.0,7447.0,5849.0,5705.0,4844.0,9712.0,2113.0,828.0,592.0,500.0,302.0,1426.0,275841.0,304124.0,312812.0,306091.0,309779.0,299559.0,333474.0,305954.28571428574,111048.0,138463.0,137839.0,138341.0,139163.0,131662.0,142207.0,106591.0,114099.0,119539.0,116947.0,117379.0,115280.0,131428.0,58202.0,51562.0,55434.0,50803.0,53237.0,52617.0,59839.0,0.6258,0.2072,0.9488,1.2952000000000001,1.396,1.0292,0.7712000000000001,0.5939333333333333,0.485,0.505,0.02,1.0490000000000002,1.07,0.6258,0.5169999999999999,1.609,0.003,2.133,0.482,0.9488,0.015,0.685,0.066,0.239,0.031,0.2072,2.6530000000000005,0.14500000000000002,0.101,2.3970000000000002,1.18,1.2952000000000001,2.9739999999999993,0.5389999999999999,0.09300000000000001,1.0910000000000002,2.2830000000000004,1.396,2.418,0.587,0.26999999999999996,1.462,0.40900000000000003,1.0292,0.35,0.597,0.042,2.2390000000000003,0.628,0.7712000000000001,32.099999999999994,55.3,45.2,57.3,3.5,5.8,4.7,6.0,18.4,33.2,27.1,33.9,10.2,16.3,13.4,17.4,475.46,938.3999999999999,1154.48,1123.11,998.5500000000001,316.24999999999994,5995.6900000000005,475.46,825.06,1154.48,1123.11,998.5500000000001,316.24999999999994,5995.6900000000005,475.46,871.18,1154.48,1123.11,1006.08,316.24999999999994,5995.6900000000005
